x_Timestamp,t_kWh,z_Avg Voltage (Volt),z_Avg Current (Amp),y_Freq (Hz),Date,Time
2021-02-22 23:27:00,0.002,251.28,0.24,49.89,2021-02-22,23:27:00
2021-02-22 23:30:00,0.002,250.83,0.24,49.86,2021-02-22,23:30:00
2021-02-22 23:33:00,0.003,251.07,0.23,49.88,2021-02-22,23:33:00
2021-02-22 23:36:00,0.002,251.46,0.22,49.88,2021-02-22,23:36:00
2021-02-22 23:39:00,0.001,251.59,0.17,49.86,2021-02-22,23:39:00
2021-02-22 23:42:00,0.002,251.44,0.19,49.87,2021-02-22,23:42:00
2021-02-22 23:45:00,0.002,251.91,0.17,49.94,2021-02-22,23:45:00
2021-02-22 23:48:00,0.001,252.13,0.19,49.92,2021-02-22,23:48:00
2021-02-22 23:51:00,0.002,252.08,0.17,49.94,2021-02-22,23:51:00
2021-02-22 23:54:00,0.002,252.29,0.18,50,2021-02-22,23:54:00
2021-02-22 23:57:00,0.001,253.18,0.19,50,2021-02-22,23:57:00
2021-02-23 00:00:00,0.002,253.34,0.18,50.06,2021-02-23,00:00:00
2021-02-23 00:03:00,0.001,253.35,0.19,50.05,2021-02-23,00:03:00
2021-02-23 00:06:00,0.002,253.24,0.18,49.97,2021-02-23,00:06:00
2021-02-23 00:09:00,0.002,253.67,0.18,50.02,2021-02-23,00:09:00
2021-02-23 00:12:00,0.001,253.62,0.16,50,2021-02-23,00:12:00
2021-02-23 00:15:00,0.002,254.16,0.18,50.04,2021-02-23,00:15:00
2021-02-23 00:18:00,0.001,254.37,0.17,50.11,2021-02-23,00:18:00
2021-02-23 00:21:00,0.002,253.91,0.18,50.06,2021-02-23,00:21:00
2021-02-23 00:24:00,0.001,253.6,0.15,49.99,2021-02-23,00:24:00
2021-02-23 00:27:00,0.002,253.21,0.16,49.95,2021-02-23,00:27:00
2021-02-23 00:30:00,0.001,253.45,0.16,49.94,2021-02-23,00:30:00
2021-02-23 00:33:00,0.002,253.65,0.18,49.98,2021-02-23,00:33:00
2021-02-23 00:36:00,0.001,254.07,0.18,50.02,2021-02-23,00:36:00
2021-02-23 00:39:00,0.002,254.49,0.18,50.07,2021-02-23,00:39:00
2021-02-23 00:42:00,0.001,254.2,0.18,50.06,2021-02-23,00:42:00
2021-02-23 00:45:00,0.002,254.08,0.15,50,2021-02-23,00:45:00
2021-02-23 00:48:00,0.001,254.22,0.16,49.94,2021-02-23,00:48:00
2021-02-23 00:51:00,0.002,254.4,0.15,50.02,2021-02-23,00:51:00
2021-02-23 00:54:00,0.001,254.42,0.18,50.02,2021-02-23,00:54:00
2021-02-23 00:57:00,0.002,254.42,0.16,49.99,2021-02-23,00:57:00
2021-02-23 01:00:00,0.001,254.91,0.16,49.99,2021-02-23,01:00:00
2021-02-23 01:03:00,0.002,254.81,0.17,50.02,2021-02-23,01:03:00
2021-02-23 01:06:00,0.001,254.64,0.16,50,2021-02-23,01:06:00
2021-02-23 01:09:00,0.002,254.9,0.16,50.02,2021-02-23,01:09:00
2021-02-23 01:12:00,0.001,254.76,0.16,49.98,2021-02-23,01:12:00
2021-02-23 01:15:00,0.002,254.58,0.16,49.98,2021-02-23,01:15:00
2021-02-23 01:18:00,0.001,254.76,0.16,49.98,2021-02-23,01:18:00
2021-02-23 01:21:00,0.002,254.55,0.16,50.01,2021-02-23,01:21:00
2021-02-23 01:24:00,0.001,254.32,0.16,50.01,2021-02-23,01:24:00
2021-02-23 01:27:00,0.002,254.31,0.18,50.04,2021-02-23,01:27:00
2021-02-23 01:30:00,0.001,254.43,0.16,50.01,2021-02-23,01:30:00
2021-02-23 01:33:00,0.001,254.06,0.15,50.01,2021-02-23,01:33:00
2021-02-23 01:36:00,0.002,254.11,0.16,50,2021-02-23,01:36:00
2021-02-23 01:39:00,0.001,254.22,0.16,49.98,2021-02-23,01:39:00
2021-02-23 01:42:00,0.002,254.56,0.16,50.02,2021-02-23,01:42:00
2021-02-23 01:45:00,0.001,254.41,0.16,50.02,2021-02-23,01:45:00
2021-02-23 01:48:00,0.002,254.5,0.16,50,2021-02-23,01:48:00
2021-02-23 01:51:00,0.001,254.9,0.16,50,2021-02-23,01:51:00
2021-02-23 01:54:00,0.002,254.88,0.16,50,2021-02-23,01:54:00
2021-02-23 01:57:00,0.001,254.84,0.16,50,2021-02-23,01:57:00
2021-02-23 02:00:00,0.001,254.75,0.16,50.04,2021-02-23,02:00:00
2021-02-23 02:03:00,0.002,255.08,0.16,50.02,2021-02-23,02:03:00
2021-02-23 02:06:00,0.001,255.08,0.16,50,2021-02-23,02:06:00
2021-02-23 02:09:00,0.002,255.09,0.16,50.03,2021-02-23,02:09:00
2021-02-23 02:12:00,0.001,255.45,0.16,50.06,2021-02-23,02:12:00
2021-02-23 02:15:00,0.002,255.5,0.16,50.03,2021-02-23,02:15:00
2021-02-23 02:18:00,0.001,255.14,0.16,49.99,2021-02-23,02:18:00
2021-02-23 02:21:00,0.002,255.14,0.16,49.98,2021-02-23,02:21:00
2021-02-23 02:24:00,0.001,255.06,0.16,49.98,2021-02-23,02:24:00
2021-02-23 02:27:00,0.001,255.2,0.17,49.92,2021-02-23,02:27:00
2021-02-23 02:30:00,0.002,255.56,0.16,50.01,2021-02-23,02:30:00
2021-02-23 02:33:00,0.001,254.95,0.17,49.97,2021-02-23,02:33:00
2021-02-23 02:36:00,0.002,254.99,0.17,49.92,2021-02-23,02:36:00
2021-02-23 02:39:00,0.001,254.94,0.17,49.9,2021-02-23,02:39:00
2021-02-23 02:42:00,0.002,255.05,0.17,49.9,2021-02-23,02:42:00
2021-02-23 02:45:00,0.001,255.09,0.17,49.94,2021-02-23,02:45:00
2021-02-23 02:48:00,0.002,255.34,0.16,50.02,2021-02-23,02:48:00
2021-02-23 02:51:00,0.001,255.44,0.16,50.02,2021-02-23,02:51:00
2021-02-23 02:54:00,0.002,255.18,0.17,49.94,2021-02-23,02:54:00
2021-02-23 02:57:00,0.001,255.6,0.17,49.96,2021-02-23,02:57:00
2021-02-23 03:00:00,0.002,255.95,0.16,50.02,2021-02-23,03:00:00
2021-02-23 03:03:00,0.001,255.79,0.17,50.04,2021-02-23,03:03:00
2021-02-23 03:06:00,0.002,255.46,0.17,49.97,2021-02-23,03:06:00
2021-02-23 03:09:00,0.001,255.63,0.17,50,2021-02-23,03:09:00
2021-02-23 03:12:00,0.002,255.8,0.16,50.01,2021-02-23,03:12:00
2021-02-23 03:15:00,0.001,255.68,0.16,50.07,2021-02-23,03:15:00
2021-02-23 03:18:00,0.001,255.76,0.16,50.02,2021-02-23,03:18:00
2021-02-23 03:21:00,0.002,255.7,0.17,49.99,2021-02-23,03:21:00
2021-02-23 03:24:00,0.001,255.65,0.16,49.99,2021-02-23,03:24:00
2021-02-23 03:27:00,0.002,255.89,0.17,50,2021-02-23,03:27:00
2021-02-23 03:30:00,0.001,255.8,0.17,50,2021-02-23,03:30:00
2021-02-23 03:33:00,0.002,255.77,0.17,49.98,2021-02-23,03:33:00
2021-02-23 03:36:00,0.001,255.85,0.17,50.01,2021-02-23,03:36:00
2021-02-23 03:39:00,0.002,255.76,0.17,50,2021-02-23,03:39:00
2021-02-23 03:42:00,0.001,256.16,0.16,50.04,2021-02-23,03:42:00
2021-02-23 03:45:00,0.002,255.98,0.16,50.08,2021-02-23,03:45:00
2021-02-23 03:48:00,0.001,255.38,0.17,49.97,2021-02-23,03:48:00
2021-02-23 03:51:00,0.002,255.23,0.17,49.92,2021-02-23,03:51:00
2021-02-23 03:54:00,0.001,255.39,0.15,49.94,2021-02-23,03:54:00
2021-02-23 03:57:00,0.002,255.4,0.17,50,2021-02-23,03:57:00
2021-02-23 04:00:00,0.001,255.47,0.17,49.98,2021-02-23,04:00:00
2021-02-23 04:03:00,0.002,255.36,0.15,49.97,2021-02-23,04:03:00
2021-02-23 04:06:00,0.001,255.24,0.17,49.96,2021-02-23,04:06:00
2021-02-23 04:09:00,0.002,255.64,0.17,49.98,2021-02-23,04:09:00
2021-02-23 04:12:00,0.001,255.73,0.17,50,2021-02-23,04:12:00
2021-02-23 04:15:00,0.002,255.83,0.15,49.98,2021-02-23,04:15:00
2021-02-23 04:18:00,0.001,255.86,0.17,50.05,2021-02-23,04:18:00
2021-02-23 04:21:00,0.002,255.15,0.17,50.02,2021-02-23,04:21:00
2021-02-23 04:24:00,0.001,255.09,0.15,49.93,2021-02-23,04:24:00
2021-02-23 04:27:00,0.002,254.83,0.16,49.83,2021-02-23,04:27:00
2021-02-23 04:30:00,0.001,254.91,0.15,49.88,2021-02-23,04:30:00
2021-02-23 04:33:00,0.002,255.18,0.17,49.96,2021-02-23,04:33:00
2021-02-23 04:36:00,0.001,255.28,0.17,49.93,2021-02-23,04:36:00
2021-02-23 04:39:00,0.002,255.23,0.17,49.94,2021-02-23,04:39:00
2021-02-23 04:42:00,0.001,254.98,0.17,49.92,2021-02-23,04:42:00
2021-02-23 04:45:00,0.002,255.05,0.17,49.9,2021-02-23,04:45:00
2021-02-23 04:48:00,0.001,255.84,0.17,49.94,2021-02-23,04:48:00
2021-02-23 04:51:00,0.002,255.95,0.17,49.94,2021-02-23,04:51:00
2021-02-23 04:54:00,0.001,255.81,0.14,49.94,2021-02-23,04:54:00
2021-02-23 04:57:00,0.002,255.6,0.17,49.98,2021-02-23,04:57:00
2021-02-23 05:00:00,0.001,255.85,0.17,49.99,2021-02-23,05:00:00
2021-02-23 05:03:00,0.002,255.96,0.17,50.02,2021-02-23,05:03:00
2021-02-23 05:06:00,0.001,255.45,0.17,49.97,2021-02-23,05:06:00
2021-02-23 05:09:00,0.002,254.89,0.17,49.91,2021-02-23,05:09:00
2021-02-23 05:12:00,0.001,254.87,0.15,49.85,2021-02-23,05:12:00
2021-02-23 05:15:00,0.002,255.22,0.17,49.9,2021-02-23,05:15:00
2021-02-23 05:18:00,0.001,255.64,0.16,49.99,2021-02-23,05:18:00
2021-02-23 05:21:00,0.002,255.02,0.16,49.99,2021-02-23,05:21:00
2021-02-23 05:24:00,0.001,254.67,0.17,49.9,2021-02-23,05:24:00
2021-02-23 05:27:00,0.001,254.49,0.17,49.83,2021-02-23,05:27:00
2021-02-23 05:30:00,0.002,254.24,0.17,49.8,2021-02-23,05:30:00
2021-02-23 05:33:00,0.001,254.09,0.16,49.83,2021-02-23,05:33:00
2021-02-23 05:36:00,0.002,254.45,0.16,49.93,2021-02-23,05:36:00
2021-02-23 05:39:00,0.001,254.52,0.16,49.93,2021-02-23,05:39:00
2021-02-23 05:42:00,0.002,254.38,0.16,49.92,2021-02-23,05:42:00
2021-02-23 05:45:00,0.001,254.83,0.15,49.94,2021-02-23,05:45:00
2021-02-23 05:48:00,0.002,255.22,0.18,50,2021-02-23,05:48:00
2021-02-23 05:51:00,0.001,255.79,0.15,50.05,2021-02-23,05:51:00
2021-02-23 05:54:00,0.002,256.19,0.15,49.97,2021-02-23,05:54:00
2021-02-23 05:57:00,0.001,257,0.17,49.92,2021-02-23,05:57:00
2021-02-23 06:00:00,0.002,256.91,0.15,49.86,2021-02-23,06:00:00
2021-02-23 06:03:00,0.001,257.67,0.15,49.9,2021-02-23,06:03:00
2021-02-23 06:06:00,0.001,257.73,0.16,49.88,2021-02-23,06:06:00
2021-02-23 06:09:00,0.002,257.88,0.16,49.9,2021-02-23,06:09:00
2021-02-23 06:12:00,0.001,257.54,0.16,49.87,2021-02-23,06:12:00
2021-02-23 06:15:00,0.002,258.31,0.16,49.9,2021-02-23,06:15:00
2021-02-23 06:18:00,0.001,258.77,0.15,49.94,2021-02-23,06:18:00
2021-02-23 06:21:00,0.002,258.98,0.15,49.98,2021-02-23,06:21:00
2021-02-23 06:24:00,0.001,258.25,0.15,49.97,2021-02-23,06:24:00
2021-02-23 06:27:00,0.012,257.37,1.28,49.97,2021-02-23,06:27:00
2021-02-23 06:30:00,0.044,255.99,4.28,49.96,2021-02-23,06:30:00
2021-02-23 06:33:00,0.03,257.4,2.71,50.02,2021-02-23,06:33:00
2021-02-23 06:36:00,0.001,259.28,0.21,50.02,2021-02-23,06:36:00
2021-02-23 06:39:00,0.002,258.35,0.18,49.99,2021-02-23,06:39:00
2021-02-23 06:42:00,0.002,258.53,0.19,49.92,2021-02-23,06:42:00
2021-02-23 06:45:00,0.002,258.93,0.18,49.96,2021-02-23,06:45:00
2021-02-23 06:48:00,0.001,259.59,0.18,49.99,2021-02-23,06:48:00
2021-02-23 06:51:00,0.002,259.38,0.17,50.03,2021-02-23,06:51:00
2021-02-23 06:54:00,0.001,258.83,0.16,49.94,2021-02-23,06:54:00
2021-02-23 06:57:00,0.002,258.43,0.16,49.91,2021-02-23,06:57:00
2021-02-23 07:00:00,0.001,258.28,0.14,49.88,2021-02-23,07:00:00
2021-02-23 07:03:00,0.001,257.9,0.14,49.93,2021-02-23,07:03:00
2021-02-23 07:06:00,0.002,257.89,0.14,49.96,2021-02-23,07:06:00
2021-02-23 07:09:00,0.001,257.28,0.16,49.98,2021-02-23,07:09:00
2021-02-23 07:12:00,0.001,257.58,0.14,49.91,2021-02-23,07:12:00
2021-02-23 07:15:00,0.001,257.49,0.14,49.9,2021-02-23,07:15:00
2021-02-23 07:18:00,0.002,257.48,0.17,49.95,2021-02-23,07:18:00
2021-02-23 07:21:00,0.001,256.55,0.14,49.94,2021-02-23,07:21:00
2021-02-23 07:24:00,0.001,255.85,0.14,49.84,2021-02-23,07:24:00
2021-02-23 07:27:00,0.002,255.47,0.14,49.86,2021-02-23,07:27:00
2021-02-23 07:30:00,0.001,254.48,0.15,49.83,2021-02-23,07:30:00
2021-02-23 07:33:00,0.001,254.88,0.16,49.91,2021-02-23,07:33:00
2021-02-23 07:36:00,0.002,255.15,0.15,49.96,2021-02-23,07:36:00
2021-02-23 07:39:00,0.001,255.24,0.15,50,2021-02-23,07:39:00
2021-02-23 07:42:00,0.001,254.87,0.15,50.02,2021-02-23,07:42:00
2021-02-23 07:45:00,0.001,255.02,0.15,50.06,2021-02-23,07:45:00
2021-02-23 07:48:00,0.002,254.63,0.14,50.12,2021-02-23,07:48:00
2021-02-23 07:51:00,0.002,253.87,0.19,50.06,2021-02-23,07:51:00
2021-02-23 07:54:00,0.001,252.73,0.17,50,2021-02-23,07:54:00
2021-02-23 07:57:00,0.002,252.06,0.16,50,2021-02-23,07:57:00
2021-02-23 08:00:00,0.001,251.83,0.18,50.02,2021-02-23,08:00:00
2021-02-23 08:03:00,0.002,251.62,0.16,50.08,2021-02-23,08:03:00
2021-02-23 08:06:00,0.003,251.66,0.25,50.06,2021-02-23,08:06:00
2021-02-23 08:09:00,0.003,251.14,0.25,50.03,2021-02-23,08:09:00
2021-02-23 08:12:00,0.003,250.96,0.25,50.02,2021-02-23,08:12:00
2021-02-23 08:15:00,0.002,250.44,0.25,50.02,2021-02-23,08:15:00
2021-02-23 08:18:00,0.003,250.9,0.25,50.1,2021-02-23,08:18:00
2021-02-23 08:21:00,0.002,250.4,0.24,50.1,2021-02-23,08:21:00
2021-02-23 08:24:00,0.003,249.86,0.24,50.04,2021-02-23,08:24:00
2021-02-23 08:27:00,0.002,249.23,0.24,50.02,2021-02-23,08:27:00
2021-02-23 08:30:00,0.003,249.65,0.22,50.02,2021-02-23,08:30:00
2021-02-23 08:33:00,0.003,248.79,0.26,50.08,2021-02-23,08:33:00
2021-02-23 08:36:00,0.003,248.63,0.31,50.02,2021-02-23,08:36:00
2021-02-23 08:39:00,0.003,248.28,0.3,50.01,2021-02-23,08:39:00
2021-02-23 08:42:00,0.002,247.98,0.3,50,2021-02-23,08:42:00
2021-02-23 08:45:00,0.003,248.03,0.28,49.98,2021-02-23,08:45:00
2021-02-23 08:48:00,0.003,248.3,0.29,50.03,2021-02-23,08:48:00
2021-02-23 08:51:00,0.002,247.54,0.27,50.06,2021-02-23,08:51:00
2021-02-23 08:54:00,0.002,247.23,0.22,50.02,2021-02-23,08:54:00
2021-02-23 08:57:00,0.002,246.97,0.22,50,2021-02-23,08:57:00
2021-02-23 09:00:00,0.003,246.72,0.24,50.01,2021-02-23,09:00:00
2021-02-23 09:03:00,0.002,246.47,0.24,50.06,2021-02-23,09:03:00
2021-02-23 09:06:00,0.002,246.16,0.24,50.08,2021-02-23,09:06:00
2021-02-23 09:09:00,0.003,246.2,0.28,50.08,2021-02-23,09:09:00
2021-02-23 09:12:00,0.002,245.44,0.21,50.02,2021-02-23,09:12:00
2021-02-23 09:15:00,0.002,245.52,0.2,50.07,2021-02-23,09:15:00
2021-02-23 09:18:00,0.002,244.95,0.22,50.1,2021-02-23,09:18:00
2021-02-23 09:21:00,0.002,244.22,0.22,50.02,2021-02-23,09:21:00
2021-02-23 09:24:00,0.001,243.56,0.17,49.98,2021-02-23,09:24:00
2021-02-23 09:27:00,0.002,242.69,0.18,50.02,2021-02-23,09:27:00
2021-02-23 09:30:00,0.002,242.13,0.21,50,2021-02-23,09:30:00
2021-02-23 09:33:00,0.002,241.66,0.18,49.92,2021-02-23,09:33:00
2021-02-23 09:36:00,0.002,241.71,0.19,50.02,2021-02-23,09:36:00
2021-02-23 09:39:00,0.001,241.56,0.18,50.07,2021-02-23,09:39:00
2021-02-23 09:42:00,0.002,241.55,0.18,50.02,2021-02-23,09:42:00
2021-02-23 09:45:00,0.001,241.59,0.18,50.04,2021-02-23,09:45:00
2021-02-23 09:48:00,0.002,240.84,0.18,49.99,2021-02-23,09:48:00
2021-02-23 09:51:00,0.001,240.07,0.17,49.99,2021-02-23,09:51:00
2021-02-23 09:54:00,0.002,239.9,0.17,50.01,2021-02-23,09:54:00
2021-02-23 09:57:00,0.001,239.16,0.17,50,2021-02-23,09:57:00
2021-02-23 10:00:00,0.001,237.99,0.15,50.04,2021-02-23,10:00:00
2021-02-23 10:03:00,0.002,236.82,0.18,49.99,2021-02-23,10:03:00
2021-02-23 10:06:00,0.002,237.08,0.23,50,2021-02-23,10:06:00
2021-02-23 10:09:00,0.002,236.9,0.23,50.04,2021-02-23,10:09:00
2021-02-23 10:12:00,0.007,235.48,0.71,50.02,2021-02-23,10:12:00
2021-02-23 10:15:00,0.028,234.91,2.44,50.01,2021-02-23,10:15:00
2021-02-23 10:18:00,0.019,235.22,1.56,49.96,2021-02-23,10:18:00
2021-02-23 10:21:00,0.001,235.28,0.19,49.9,2021-02-23,10:21:00
2021-02-23 10:24:00,0.001,234.3,0.19,49.86,2021-02-23,10:24:00
2021-02-23 10:27:00,0,232.88,0.13,49.87,2021-02-23,10:27:00
2021-02-23 10:30:00,0.001,233.7,0.11,49.92,2021-02-23,10:30:00
2021-02-23 10:33:00,0,235.7,0.13,49.94,2021-02-23,10:33:00
2021-02-23 10:36:00,0.001,237.48,0.11,49.98,2021-02-23,10:36:00
2021-02-23 10:39:00,0.002,237.85,0.23,50,2021-02-23,10:39:00
2021-02-23 10:42:00,0.004,237.97,0.35,49.98,2021-02-23,10:42:00
2021-02-23 10:45:00,0.003,238.22,0.37,50.01,2021-02-23,10:45:00
2021-02-23 10:48:00,0.004,237.65,0.36,50.02,2021-02-23,10:48:00
2021-02-23 10:51:00,0.003,238.31,0.36,49.96,2021-02-23,10:51:00
2021-02-23 10:54:00,0.004,238.13,0.36,49.94,2021-02-23,10:54:00
2021-02-23 10:57:00,0.001,239.46,0.12,49.96,2021-02-23,10:57:00
2021-02-23 11:00:00,0,240.18,0.12,50.01,2021-02-23,11:00:00
2021-02-23 11:03:00,0.016,239.57,1.6,49.99,2021-02-23,11:03:00
2021-02-23 11:06:00,0.001,240.67,0.15,50.04,2021-02-23,11:06:00
2021-02-23 11:09:00,0.001,240.98,0.15,50.04,2021-02-23,11:09:00
2021-02-23 11:12:00,0.001,240.57,0.15,50.06,2021-02-23,11:12:00
2021-02-23 11:15:00,0.001,240.37,0.16,49.99,2021-02-23,11:15:00
2021-02-23 11:18:00,0.001,241.14,0.15,50.01,2021-02-23,11:18:00
2021-02-23 11:21:00,0.001,240.61,0.15,49.95,2021-02-23,11:21:00
2021-02-23 11:24:00,0.001,240.15,0.15,49.94,2021-02-23,11:24:00
2021-02-23 11:27:00,0,238.84,0.14,49.92,2021-02-23,11:27:00
2021-02-23 11:30:00,0.001,238.18,0.39,49.92,2021-02-23,11:30:00
2021-02-23 11:33:00,0.002,237.88,0.44,49.92,2021-02-23,11:33:00
2021-02-23 11:36:00,0.002,239.45,0.29,49.94,2021-02-23,11:36:00
2021-02-23 11:39:00,0.002,239.08,0.23,49.96,2021-02-23,11:39:00
2021-02-23 11:42:00,0,240.61,0.25,50.05,2021-02-23,11:42:00
2021-02-23 11:45:00,0.002,240.48,0.44,50.04,2021-02-23,11:45:00
2021-02-23 11:48:00,0.001,240.76,0.29,50.04,2021-02-23,11:48:00
2021-02-23 11:51:00,0.002,240.97,0.19,49.98,2021-02-23,11:51:00
2021-02-23 11:54:00,0.001,240.77,0.19,50,2021-02-23,11:54:00
2021-02-23 11:57:00,0.001,242.17,0.16,50.02,2021-02-23,11:57:00
2021-02-23 12:00:00,0.001,242.55,0.16,50.04,2021-02-23,12:00:00
2021-02-23 12:03:00,0.001,242.57,0.16,50.02,2021-02-23,12:03:00
2021-02-23 12:06:00,0.001,242.86,0.15,49.98,2021-02-23,12:06:00
2021-02-23 12:09:00,0.001,242.58,0.13,50.04,2021-02-23,12:09:00
2021-02-23 12:12:00,0,242.91,0.13,50.06,2021-02-23,12:12:00
2021-02-23 12:15:00,0.001,243.7,0.13,50.08,2021-02-23,12:15:00
2021-02-23 12:18:00,0,244.32,0.13,50.06,2021-02-23,12:18:00
2021-02-23 12:21:00,0.001,243.96,0.11,50.04,2021-02-23,12:21:00
2021-02-23 12:24:00,0,243.18,0.11,49.96,2021-02-23,12:24:00
2021-02-23 12:27:00,0.002,242.97,0.13,49.98,2021-02-23,12:27:00
2021-02-23 12:30:00,0.001,243.62,0.13,49.99,2021-02-23,12:30:00
2021-02-23 12:33:00,0.001,243.77,0.17,50.02,2021-02-23,12:33:00
2021-02-23 12:36:00,0.002,243.58,0.17,50.04,2021-02-23,12:36:00
2021-02-23 12:39:00,0,243.51,0.16,50.04,2021-02-23,12:39:00
2021-02-23 12:42:00,0.001,243.5,0.4,50.02,2021-02-23,12:42:00
2021-02-23 12:45:00,0.002,243.86,0.36,50,2021-02-23,12:45:00
2021-02-23 12:48:00,0.002,244.24,0.24,49.98,2021-02-23,12:48:00
2021-02-23 12:51:00,0.001,244.42,0.19,49.98,2021-02-23,12:51:00
2021-02-23 12:54:00,0.002,244.44,0.19,49.98,2021-02-23,12:54:00
2021-02-23 12:57:00,0.001,244.66,0.19,50,2021-02-23,12:57:00
2021-02-23 13:00:00,0.002,245.32,0.18,50.07,2021-02-23,13:00:00
2021-02-23 13:03:00,0.001,245.51,0.18,50.08,2021-02-23,13:03:00
2021-02-23 13:06:00,0.002,245.67,0.19,50.04,2021-02-23,13:06:00
2021-02-23 13:09:00,0.002,246.09,0.17,50,2021-02-23,13:09:00
2021-02-23 13:12:00,0.001,246.97,0.17,50.01,2021-02-23,13:12:00
2021-02-23 13:15:00,0,0,0,0,2021-02-23,13:15:00
2021-02-23 13:18:00,0.001,248.27,0.45,50.07,2021-02-23,13:18:00
2021-02-23 13:21:00,0.003,248.55,0.52,50.06,2021-02-23,13:21:00
2021-02-23 13:24:00,0.003,248.56,0.49,50.02,2021-02-23,13:24:00
2021-02-23 13:27:00,0.002,248.94,0.31,49.98,2021-02-23,13:27:00
2021-02-23 13:30:00,0.002,249.95,0.25,50,2021-02-23,13:30:00
2021-02-23 13:33:00,0.011,249.62,0.97,50.04,2021-02-23,13:33:00
2021-02-23 13:36:00,0.022,249.11,1.89,50.07,2021-02-23,13:36:00
2021-02-23 13:39:00,0.023,249.89,1.74,50.04,2021-02-23,13:39:00
2021-02-23 13:42:00,0.002,251.42,0.34,50,2021-02-23,13:42:00
2021-02-23 13:45:00,0.023,250.05,2.33,49.96,2021-02-23,13:45:00
2021-02-23 13:48:00,0.041,249.16,4.08,49.98,2021-02-23,13:48:00
2021-02-23 13:51:00,0.042,249.73,4.04,50.04,2021-02-23,13:51:00
2021-02-23 13:54:00,0.042,250.06,4.01,50,2021-02-23,13:54:00
2021-02-23 13:57:00,0.042,249.52,3.99,49.98,2021-02-23,13:57:00
2021-02-23 14:00:00,0.014,250.9,1.23,49.98,2021-02-23,14:00:00
2021-02-23 14:03:00,0,251.48,0.13,50.02,2021-02-23,14:03:00
2021-02-23 14:06:00,0.001,251.7,0.13,50.06,2021-02-23,14:06:00
2021-02-23 14:09:00,0.001,252.15,0.15,50.04,2021-02-23,14:09:00
2021-02-23 14:12:00,0.001,252.79,0.15,50.08,2021-02-23,14:12:00
2021-02-23 14:15:00,0.001,252.94,0.16,50.02,2021-02-23,14:15:00
2021-02-23 14:18:00,0.001,252.75,0.14,50.07,2021-02-23,14:18:00
2021-02-23 14:21:00,0.001,252.83,0.15,50.06,2021-02-23,14:21:00
2021-02-23 14:24:00,0.002,251.58,0.13,50.04,2021-02-23,14:24:00
2021-02-23 14:27:00,0.001,252.2,0.22,50,2021-02-23,14:27:00
2021-02-23 14:30:00,0.002,251.87,0.22,49.97,2021-02-23,14:30:00
2021-02-23 14:33:00,0.002,253.13,0.18,50.02,2021-02-23,14:33:00
2021-02-23 14:36:00,0.001,253.66,0.16,50.02,2021-02-23,14:36:00
2021-02-23 14:39:00,0.002,253.7,0.19,49.98,2021-02-23,14:39:00
2021-02-23 14:42:00,0.001,254.29,0.19,49.98,2021-02-23,14:42:00
2021-02-23 14:45:00,0.002,253.61,0.18,50,2021-02-23,14:45:00
2021-02-23 14:48:00,0.002,253.65,0.22,50.02,2021-02-23,14:48:00
2021-02-23 14:51:00,0.002,253.86,0.22,50.02,2021-02-23,14:51:00
2021-02-23 14:54:00,0.002,254.07,0.19,50.03,2021-02-23,14:54:00
2021-02-23 14:57:00,0.002,253.9,0.23,50.02,2021-02-23,14:57:00
2021-02-23 15:00:00,0.001,253.37,0.23,50,2021-02-23,15:00:00
2021-02-23 15:03:00,0,0,0,0,2021-02-23,15:03:00
2021-02-23 15:06:00,0,253.83,0.29,50.02,2021-02-23,15:06:00
2021-02-23 15:09:00,0.002,252.45,0.49,50.02,2021-02-23,15:09:00
2021-02-23 15:12:00,0.003,253.06,0.51,50.01,2021-02-23,15:12:00
2021-02-23 15:15:00,0,254.09,0.27,50,2021-02-23,15:15:00
2021-02-23 15:18:00,0.002,254.34,0.5,50.02,2021-02-23,15:18:00
2021-02-23 15:21:00,0.003,254.78,0.49,50.02,2021-02-23,15:21:00
2021-02-23 15:24:00,0.002,254.81,0.43,50,2021-02-23,15:24:00
2021-02-23 15:27:00,0.002,254.73,0.28,49.95,2021-02-23,15:27:00
2021-02-23 15:30:00,0.001,254.46,0.21,49.88,2021-02-23,15:30:00
2021-02-23 15:33:00,0.002,254.35,0.21,49.92,2021-02-23,15:33:00
2021-02-23 15:36:00,0.001,254.77,0.16,49.9,2021-02-23,15:36:00
2021-02-23 15:39:00,0.001,254.82,0.18,49.92,2021-02-23,15:39:00
2021-02-23 15:42:00,0.002,254.07,0.16,49.87,2021-02-23,15:42:00
2021-02-23 15:45:00,0.001,253.84,0.17,49.85,2021-02-23,15:45:00
2021-02-23 15:48:00,0.001,254.49,0.16,49.92,2021-02-23,15:48:00
2021-02-23 15:51:00,0.001,254.49,0.16,49.96,2021-02-23,15:51:00
2021-02-23 15:54:00,0.001,254.81,0.16,49.93,2021-02-23,15:54:00
2021-02-23 15:57:00,0.001,254.66,0.16,49.93,2021-02-23,15:57:00
2021-02-23 16:00:00,0.001,254.33,0.14,49.94,2021-02-23,16:00:00
2021-02-23 16:03:00,0.002,255.16,0.13,49.92,2021-02-23,16:03:00
2021-02-23 16:06:00,0.001,254.8,0.14,49.92,2021-02-23,16:06:00
